"Country Code","Country","State Code","State","District","Block","2004Status","2009Status","2011Status","2013Status"
"01","India","20","MADHYA PRADESH","NIMACH","NIMACH","OVER_EXPLOITED","SEMI_CRITICAL","SEMI_CRITICAL","CRITICAL"
"01","India","20","MADHYA PRADESH","PANNA","AJAIGARH","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","PANNA","GUNAUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","PANNA","PANNA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","PANNA","PAWAI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","PANNA","SHAHNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","BAGAMGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","BARELI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","GAIRATGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","GOHARGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","RAISEN","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","SILVANI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAISEN","UDAIPURA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAJGARH","BIYAVRA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","RAJGARH","JIRAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAJGARH","KHILCHIPUR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","RAJGARH","NARSINGHGAR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","RAJGARH","RAJGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RAJGARH","SARANGPUR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","RATLAM","ALOTOT","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","RATLAM","BAJNA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","RATLAM","JAURA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","RATLAM","PIPLODA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","RATLAM","RATLAM","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","RATLAM","SAILANA","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","REWA","GANGEO","","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","20","MADHYA PRADESH","REWA","GURH","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","REWA","HANUMANA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","REWA","HUZUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","REWA","MAUGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","REWA","RAJPUR KUCHULIYAN","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","REWA","SIRMAUR","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","REWA","TEONTHAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","BANDA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SAGAR","BINA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","DEVRI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","GARHAKOTA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","KESALI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","KHURAI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","RAHAT GARH","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","REHLI","","SEMI_CRITICAL","","SAFE"
"01","India","20","MADHYA PRADESH","SAGAR","SAGAR","","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","20","MADHYA PRADESH","SATNA","AMARPATAN","","CRITICAL","CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SATNA","BAGHALAN","SEMI_CRITICAL","","","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","SATNA","MAIHAR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SATNA","MAJHGAWAN","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SATNA","NAGOD","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SATNA","RAGURAJNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SATNA","RAMNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SATNA","RAMPURBAGHLEAN","SEMI_CRITICAL","OVER_EXPLOITED","OVER_EXPLOITED","SAFE"
"01","India","20","MADHYA PRADESH","SATNA","SOHAWAL","","CRITICAL","CRITICAL","CRITICAL"
"01","India","20","MADHYA PRADESH","SATNA","UCHAHAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEHORE","AASHTA","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SEHORE","BUDHNI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEHORE","ICHHAWAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEHORE","NASRULLAHGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEHORE","SEHORE","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SEONI","BARGHAT","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEONI","GHANSAUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEONI","KEWLARI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEONI","KURAI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEONI","LAKHNADOU","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SEONI","SEONI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAHDOL","BEOHARI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAHDOL","JAITPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAHDOL","JASINGH NAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAHDOL","SOHAGPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAJAPUR","AGAR","SEMI_CRITICAL","CRITICAL","CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHAJAPUR","BAROUD","CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHAJAPUR","GULNA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHAJAPUR","KALA PIPAL","OVER_EXPLOITED","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHAJAPUR","MOMAN BARODIY","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","SHAJAPUR","NALKHERA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","SHAJAPUR","SHAJAPUR","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHAJAPUR","SUJALPUR","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","SHAJAPUR","SUSNER","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","SHEOPUR","KARAHAL","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHEOPUR","SHEOPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHEOPUR","VIJAYPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHIVPURI","BADARWAS","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHIVPURI","KARERA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHIVPURI","KHANIYADHAN","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHIVPURI","KOLARAS","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHIVPURI","NARWAR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHIVPURI","PICHHOR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SHIVPURI","POHRI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SHIVPURI","SHIVPURI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","CHORHAT","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","GOADBANAS","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","KUSMI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","MAJHAULI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","RAMPURNEKIN","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SIDHI","SIDHI","","","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","SIDHI","SIHAWAL","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SINGRAULI","CHITRANGI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SINGRAULI","DEOSAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","SINGRAULI","SINGRAULI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","TIKAMGARH","BALDEOGARH","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","TIKAMGARH","JATARA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","TIKAMGARH","NIVARI","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","TIKAMGARH","PALERA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","TIKAMGARH","PRITHVIPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","TIKAMGARH","TIKAMGARH","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","UJJAIN","BARNAGAR","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","UJJAIN","GHATIYA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","UJJAIN","KACHROD","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","UJJAIN","MEHIDPUR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","20","MADHYA PRADESH","UJJAIN","NAGDA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","UJJAIN","TARANA","SEMI_CRITICAL","","","SAFE"
"01","India","20","MADHYA PRADESH","UJJAIN","UJJAIN","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","20","MADHYA PRADESH","UMARIA","BANDHOGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","UMARIA","MANPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","UMARIA","PALI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","BASODA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","GYARASPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","KORWAI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","LETERI","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","NATERAN","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","SIRANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","VIDESHA","VIDESHA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","BARWAH","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","BHAGWANPURA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","BHIKANGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","JHINIYA","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","KASRAWAD","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","KHARGON","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","MAHESHWAR","SAFE","SAFE","SAFE","SAFE"
"01","India","20","MADHYA PRADESH","WEST NIMAR","SEAGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","AHMADNAGAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","AKOLA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","JAMKHED","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","KARJAT","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","KOPARGAON","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","AHMADNAGAR","NAGAR","SEMI_CRITICAL","SEMI_CRITICAL","","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","NEVASA","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","AHMADNAGAR","PARNER","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","PATHARDI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","RAHTA","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","AHMADNAGAR","RAHURI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","SANGAMNER","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","AHMADNAGAR","SHEVGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AHMADNAGAR","SHRIGONDA","SAFE","SAFE","SAFE","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","AHMADNAGAR","SRIRAMPUR","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","AKOLA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","AKOT","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","BALAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","BARSI TAKLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","MURTAJAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","PATUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AKOLA","TELHARA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","ACHLAPUR","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","AMARAVATI","AMRAVATI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","ANJANGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","BHATKULI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","CHANDUR","CRITICAL","OVER_EXPLOITED","CRITICAL","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","AMARAVATI","CHIKHALDARA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","DARYAPUR","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","AMARAVATI","MELGHAT","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","NANDGAON KANDESHWAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","TAH-CHANDUR BAZAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","TAH-MORSI","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","AMARAVATI","TIVSA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AMARAVATI","WARUD","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","AURANGABAD","AURANGABAD","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","FULAMBRI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","GANGAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","KANNAD","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","KHULDABAD","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","PAITHAN","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","SILLOD","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","SOYGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","AURANGABAD","VAIJAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","BHANDARA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","LAKHANDU","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","MOHADI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","PAWNI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","SAKOLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BHANDARA","TUMSAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","AMBAJOGAI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","ASHTI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","BID","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","DHARUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","GEVRAI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","KAIJ","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","MAJALGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","PARLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","PATODA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","SIRUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BID","WADAWANI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","BULDHANA","SEMI_CRITICAL","","","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","CHIKHLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","DEULGA0N RAJA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","JALGAON","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED","OVER_EXPLOITED"
"01","India","21","MAHARASHTRA","BULDHANA","KHAMGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","LONAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","MALKAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","MEHEKAR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","MOTALA","","SEMI_CRITICAL","SEMI_CRITICAL","SEMI_CRITICAL"
"01","India","21","MAHARASHTRA","BULDHANA","NANDURA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","SANGRAMPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","SHEGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","BULDHANA","SINDKHED RAJA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","BALHARSHA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","BHADRAVATI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","BRAMHAPURI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","CHANDRAPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","CHIMUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","GONDPIPRI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","JIVITI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","KORAPANA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","MUL","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","NAGBHIR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","POMBHURNA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","RAJURA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","SAOLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","SINDEWAHI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","CHANDRAPUR","WARORA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","DHULE","DHULE","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","DHULE","SAKRI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","DHULE","SHIRPUR","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","DHULE","SINDKHEDA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","A H I R I","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","ARMORI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","BHAMRAGARH","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","CHAMURSI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","DESAIGANJ","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","DHANORA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","DISPUTED","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","GARHCHIROLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","ITAPALLI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","KORCHI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","KURKHEDA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","MULCHERA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GADCHIROLI","SIRONCHA","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GONDIYA","AMGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GONDIYA","ARJUNI MORGAON","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GONDIYA","ARJUNI SADAK","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GONDIYA","DEORI","SAFE","SAFE","SAFE","SAFE"
"01","India","21","MAHARASHTRA","GONDIYA","GONDIA","SAFE","SAFE","SAFE","SAFE"
