Country Code,Country,State Code,State,District,Block,2004Status,2009Status,2011Status
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,PUTTUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,RAMASAMUDRAM,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SANTHIPURAM,SEMICRITICAL,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SODAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SRIRANGARAJAPURAM,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,THAVANAMPALLE,OVEREXPLOITED,CRITICAL,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,THOTTAMBEDU,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,TIRUPATHI,,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,TIRUPATI RURAL,OVEREXPLOITED,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VADAMALAPETA,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VEDURUKUPPAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VENKATAGIRIKOTA,CRITICAL,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,OVEREXPLOITED,OVEREXPLOITED,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,YADAMARI,CRITICAL,CRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,YERPEDU,SEMICRITICAL,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,GANDEPALLE,,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,ANAPARTHI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,BIKKAVOLU,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,GANDEPALLE,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,KADIAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,MANDAPETA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,PEDDAPURAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,PITHAPURAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,PRATTIPADU,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,RAJAHMUNDRY(C),SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,RAJAHMUNDRY(NC),OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,SAMALKOT,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,SEETHANAGARAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,EAST GODAVARI,THONDANGA(NC),OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,GUNTUR,BOLLAPALLI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,GUNTUR,RENTACHINTALA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,HYDERABAD,HYDERABAD,,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,ATLUR,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,B KODURU,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,BRAHMAMGARI MATHAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,BADVEL,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHEKRAYAPETA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHENNUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHINNAMANDEM,OVEREXPLOITED,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHINTAKOMMADINNE,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHITVEL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,DUVVUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,GALIVIDU,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KALASAPADU,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KAMALAPURAM,OVEREXPLOITED,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SRI AVADHUTA KASINAYANA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KODUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KONDAPURAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,LINGALA,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,MUDDANUR,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,MAIDUKURU,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,NANDALUR,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,OBULAVARIPALLE,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PENDLIMARRI,OVEREXPLOITED,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PENAGALUR,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PORUMAMILLA,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PRODDATUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PULIVENDLA,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PULLAMPET,OVEREXPLOITED,OVEREXPLOITED,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,RAJAMPET,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SIDHOUT,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SIMHADRIPURAM,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,T SUNDUPALLE,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,THONDUR,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VEMPALLI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VALLUR,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VIRABALLE,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VEMPALLI,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VEMULA,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VONTIMITTA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLY,CRITICAL,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,BOINPALLI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,CHANDURTI,CRITICAL,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,SEMICRITICAL,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,ELIGEDU(NC),OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHY,OVEREXPLOITED,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,OVEREXPLOITED,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,GOLLAPAALI,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,CRITICAL,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,ILLANTHAKUNTA,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KATHALAPUR,OVEREXPLOITED,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KESAVAPATNAM,SEMICRITICAL,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KODMIAL,,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KOHEDA,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KODMIAL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KONARAOPET,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,KORUTLA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,MALLIAL,CRITICAL,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,MAIDPALLI,OVEREXPLOITED,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,OVEREXPLOITED,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,ODELA,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,OVEREXPLOITED,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,SEMICRITICAL,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,TIMMAPURAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,VELGATUR,CRITICAL,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KARIMNAGAR,YELLAREDDYPALLY,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KHAMMAM,ENKUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KHAMMAM,KUSHMANCHI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KRISHNA,BAPULAPADU,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KRISHNA,CHATRAYI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KRISHNA,MUSUNURU,CRITICAL,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,KRISHNA,NUZVID,CRITICAL,OVEREXPLOITED,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,KRISHNA,VIJAYAWADA URBAN,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,ALLAGADDA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,ATMAKUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,BANGANAPALLE,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,GADIVEMULA,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,KODUMUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,KOSIGI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,KOUTHALAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,MAHANANDI,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,MIDTURU,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,NANDYAL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,ORVAKAL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,RUDRAVARAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,KURNOOL,SIRVEL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,MAHABUBNAGAR,ADDAKAL,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,MAHABUBNAGAR,AMANGAL,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,MAHABUBNAGAR,ATMAKUR,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,MAHABUBNAGAR,BALANAGAR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,MAHABUBNAGAR,BUTHPUR,OVEREXPLOITED,SEMICRITICAL,
